DATE,SOURCE_ID,SOURCE_SIC_CODE,TARGET_ID,TARGET_SIC_CODE
20060713,576,J5822,43,J6122
20060714,605,J5822,52,J6202
20060714,245,F4232,191,J6202
20060714,245,F4232,230,J6202
20060714,245,F4232,374,J6129
20060714,541,J5822,390,J5822
20060719,524,J5822,85,J5822
20060720,123,J5822,38,G4791
20060721,556,J5822,83,J5822
20060721,606,J6202,437,G4679
20060724,223,G4651,463,J5822
20060724,223,G4651,214,J5822
20060724,445,J6202,436,J6202
20060724,445,J6202,85,J5822
20060724,223,G4651,161,J5822
20060725,653,J5822,102,J5822
20060726,136,J6202,218,J6122
20060727,389,J6202,78,J6202
20060727,389,J6202,206,J6122
20060727,389,J6202,59,J6202
20060728,139,C2641,241,J6121
20060728,139,C2641,242,J6121
20060731,612,J6202,297,J5822
20060731,612,J6202,5,G4651
20060731,612,J6202,112,J6202
20060731,89,C2642,14,J6021
20060731,89,C2642,554,J6021
20060731,621,J5822,108,J6202
20060731,621,J5822,43,J6122
20060801,233,J5822,35,K6412
20060801,233,J5822,48,J5822
20060801,233,J5822,108,J6202
20060801,233,J5822,59,J6202
20060801,233,J5822,77,J6202
20060802,690,J5822,663,C3111
20060803,292,J5822,108,J6202
20060803,292,J5822,59,J6202
20060803,292,J5822,48,J5822
20060804,28,F4231,206,J6122
20060805,93,J5822,48,J5822
20060805,93,J5822,59,J6202
20060805,233,J5822,35,K6412
20060805,233,J5822,48,J5822
20060805,233,J5822,108,J6202
20060805,233,J5822,59,J6202
20060805,233,J5822,77,J6202
20060807,144,J5822,48,J5822
20060807,144,J5822,202,G4610
20060808,229,G4652,538,J6022
20060808,229,G4652,43,J6122
20060808,358,J6202,481,J5822
20060808,358,J6202,48,J5822
20060809,655,J5822,29,G4645
20060809,655,J5822,36,J5822
20060809,655,J5822,284,J5822
20060810,239,F4122,242,J6121
20060810,239,F4122,59,J6202
20060810,239,F4122,463,J5822
20060811,423,J5822,174,J6312
20060811,90,J5822,48,J5822
20060814,177,J5822,276,G4651
20060814,177,J5822,103,G4651
20060814,177,J5822,126,G4651
20060814,339,G4651,36,J5822
20060814,339,G4651,218,J6122
20060814,429,J5822,59,J6202
20060814,429,J5822,106,J5822
20060814,429,J5822,395,J5822
20060814,429,J5822,78,J6202
20060814,429,J5822,48,J5822
20060816,291,C2642,242,J6121
20060816,291,C2642,538,J6022
20060816,291,C2642,218,J6122
20060816,291,C2642,43,J6122
20060817,281,J5822,229,G4652
20060817,281,J5822,218,J6122
20060817,657,J5822,666,C2911
20060817,710,J5822,707,J5822
20060818,581,J5822,108,J6202
20060818,581,J5822,43,J6122
20060818,581,J5822,206,J6122
20060818,581,J5822,218,J6122
20060821,340,G4651,306,J6202
20060822,588,J5822,218,J6122
20060822,283,J5822,204,J5822
20060822,283,J5822,674,J6202
20060822,283,J5822,83,J5822
20060822,283,J5822,85,J5822
20060822,402,J5822,10,K6412
20060822,402,J5822,59,J6202
20060822,402,J5822,86,K6412
20060822,402,J5822,214,J5822
20060822,585,C2223,242,J6121
20060822,585,C2223,241,J6121
20060822,585,C2223,218,J6122
20060823,170,J5822,627,K6412
20060826,268,J5822,214,J5822
20060826,268,J5822,218,J6122
20060828,655,J5822,29,G4645
20060828,269,G4651,214,J5822
20060828,269,G4651,218,J6122
20060828,655,J5822,36,J5822
20060828,655,J5822,284,J5822
20060828,661,J6202,237,J5822
20060829,180,C2631,176,J5822
20060829,180,C2631,162,J5822
20060829,357,C2642,280,J5822
20060829,357,C2642,218,J6122
20060830,612,J6202,297,J5822
20060830,612,J6202,5,G4651
20060830,612,J6202,112,J6202
20060830,133,F4232,48,J5822
20060830,133,F4232,374,J6129
20060830,248,M7212,60,J5822
20060830,335,J5822,48,J5822
20060830,409,J5822,565,C3012
20060830,409,J5822,589,C2612
20060830,409,J5822,13,C3012
20060830,426,J6201,43,J6122
20060830,426,J6201,108,J6202
20060830,570,C2642,563,J6202
20060830,570,C2642,14,J6021
20060830,585,C2223,242,J6121
20060830,585,C2223,241,J6121
20060830,585,C2223,218,J6122
20060831,283,J5822,85,J5822
20060831,474,J5822,241,J6121
20060831,585,C2223,218,J6122
20060901,75,C2842,59,J6202
20060904,599,F4232,702,J5822
20060904,661,J6202,237,J5822
20060904,201,J6202,108,J6202
20060904,201,J6202,59,J6202
20060904,201,J6202,386,J6202
20060904,201,J6202,48,J5822
20060904,283,J5822,85,J5822
20060904,475,C2642,51,J6122
20060904,475,C2642,218,J6122
20060906,301,J5822,59,J6202
20060906,246,J5822,280,J5822
20060906,246,J5822,218,J6122
20060906,474,J5822,241,J6121
20060908,60,J5822,118,S9512
20060908,60,J5822,108,J6202
20060908,60,J5822,48,J5822
20060908,136,J6202,218,J6122
20060909,458,J5822,48,J5822
20060909,458,J5822,218,J6122
20060911,30,F4232,217,J6129
20060913,167,J5822,105,C2642
20060913,167,J5822,43,J6122
20060913,222,C2632,356,J6129
20060913,222,C2632,176,J5822
20060913,222,C2632,66,J6129
20060913,222,C2632,263,J6129
20060913,280,J5822,206,J6122
20060913,280,J5822,218,J6122
20060914,438,J6202,218,J6122
20060914,69,J6209,8,K6412
20060914,162,J5822,49,G4651
20060914,162,J5822,374,J6129
20060914,477,J5822,116,J6312
20060914,477,J5822,413,J6209
20060914,477,J5822,327,J6312
20060914,570,C2642,563,J6202
20060914,570,C2642,14,J6021
20060914,597,J5821,78,J6202
20060915,130,C2642,218,J6122
20060915,548,M7212,241,J6121
20060918,699,J5822,218,J6122
20060918,699,J5822,59,J6202
20060919,127,G4651,218,J6122
20060919,487,G4651,52,J6202
20060919,487,G4651,431,J5822
20060919,487,G4651,161,J5822
20060920,708,J5822,110,G4651
20060920,708,J5822,232,J6202
20060921,128,C2632,59,J6202
20060921,128,C2632,218,J6122
20060921,259,J5822,218,J6122
20060921,259,J5822,41,K6491
20060921,259,J5822,10,K6412
20060921,68,C2641,242,J6121
20060921,68,C2641,43,J6122
20060922,48,J5822,40,K6491
20060922,48,J5822,570,C2642
20060922,205,G4652,374,J6129
20060922,205,G4652,218,J6122
20060922,205,G4652,108,J6202
20060923,580,J5822,590,C2642
20060923,580,J5822,105,C2642
20060923,580,J5822,218,J6122
20060923,580,J5822,498,C2642
20060925,380,J5822,36,J5822
20060925,380,J5822,59,J6202
20060925,324,J6399,43,J6122
20060925,510,J5822,242,J6121
20060925,510,J5822,116,J6312
20060925,510,J5822,78,J6202
20060925,529,J5822,133,F4232
20060925,529,J5822,48,J5822
20060925,529,J5822,77,J6202
20060925,529,J5822,218,J6122
20060925,608,J6202,225,J5821
20060925,608,J6202,35,K6412
20060925,608,J6202,642,C2411
20060925,608,J6202,43,J6122
20060926,266,J5822,570,C2642
20060926,99,J6202,218,J6122
20060926,372,J5822,502,G4652
20060926,372,J5822,229,G4652
20060926,372,J5822,306,J6202
20060926,372,J5822,570,C2642
20060926,265,J5822,359,J5822
20060926,265,J5822,564,C2641
20060926,265,J5822,218,J6122
20060926,266,J5822,48,J5822
20060926,344,J6399,17,J5812
20060926,344,J6399,71,J5822
20060926,344,J6399,48,J5822
20060926,709,J5822,48,J5822
20060926,709,J5822,59,J6202
20060926,709,J5822,108,J6202
20060928,350,J5822,218,J6122
20060929,348,J5822,85,J5822
20060929,348,J5822,113,J6202
20060929,133,F4232,48,J5822
20060929,133,F4232,374,J6129
20060929,155,J6129,131,J5822
20060929,155,J6129,48,J5822
20060930,181,J5822,108,J6202
20060930,181,J5822,242,J6121
20061002,391,J5822,218,J6122
20061002,391,J5822,108,J6202
20061002,391,J5822,133,F4232
20061002,391,J5822,43,J6122
20061002,157,C2632,242,J6121
20061002,187,J6202,35,K6412
20061002,187,J6202,374,J6129
20061002,187,J6202,29,G4645
20061009,465,C2642,43,J6122
20061009,465,C2642,218,J6122
20061009,153,G4651,48,J5822
20061009,153,G4651,242,J6121
20061009,550,G4652,206,J6122
20061009,550,G4652,43,J6122
20061009,550,G4652,218,J6122
20061009,604,J5822,43,J6122
20061009,604,J5822,35,K6412
20061009,604,J5822,218,J6122
20061009,604,J5822,59,J6202
20061010,510,J5822,242,J6121
20061010,510,J5822,116,J6312
20061010,510,J5822,78,J6202
20061011,245,F4232,191,J6202
20061011,245,F4232,230,J6202
20061011,245,F4232,374,J6129
20061011,401,J6312,554,J6021
20061011,640,J5822,643,C2721
20061013,208,J5822,55,F4232
20061013,388,J5822,218,J6122
20061013,388,J5822,206,J6122
20061016,408,J6311,326,J6399
20061017,430,J6311,2,K6511
20061017,430,J6311,218,J6122
20061017,430,J6311,41,K6491
20061017,107,J5822,48,J5822
20061017,239,F4122,242,J6121
20061017,239,F4122,59,J6202
20061017,239,F4122,85,J5822
20061018,655,J5822,29,G4645
20061018,198,J5822,22,J6202
20061018,198,J5822,102,J5822
20061018,655,J5822,36,J5822
20061018,655,J5822,284,J5822
20061018,198,J5822,21,J6202
20061018,227,J5822,59,J6202
20061018,227,J5822,498,C2642
20061018,227,J5822,382,J5822
20061020,143,J5822,108,J6202
20061020,235,J5822,663,C3111
20061020,235,J5822,446,C3111
20061023,176,J5822,182,J6022
20061023,176,J5822,171,G4791
20061024,48,J5822,40,K6491
20061024,48,J5822,570,C2642
20061024,65,J5822,59,J6202
20061024,65,J5822,570,C2642
20061024,65,J5822,589,C2612
20061024,65,J5822,218,J6122
20061025,48,J5822,40,K6491
20061025,48,J5822,570,C2642
20061025,107,J5822,48,J5822
20061025,651,J5822,663,C3111
20061026,149,J5822,161,J5822
20061026,149,J5822,5,G4651
20061026,149,J5822,85,J5822
20061026,564,C2641,218,J6122
20061026,564,C2641,242,J6121
20061030,184,J5822,552,K6413
20061030,184,J5822,59,J6202
20061030,184,J5822,48,J5822
20061031,211,J6202,242,J6121
20061031,211,J6202,570,C2642
20061031,39,J6202,70,J5822
20061031,39,J6202,327,J6312
20061031,39,J6202,5,G4651
20061031,39,J6202,22,J6202
20061101,27,M7140,14,J6021
20061101,595,J6202,248,M7212
20061102,101,J6202,1,G4711
20061102,378,J5822,10,K6412
20061102,378,J5822,48,J5822
20061103,192,J5822,48,J5822
20061103,192,J5822,59,J6202
20061103,275,J5822,275,J5822
20061103,275,J5822,372,J5822
20061106,197,F4232,558,J6202
20061106,197,F4232,257,J6202
20061108,632,J5822,83,J5822
20061109,661,J6202,237,J5822
20061109,197,F4232,558,J6202
20061109,197,F4232,257,J6202
20061109,442,J5822,108,J6202
20061109,442,J5822,242,J6121
20061109,442,J5822,241,J6121
20061110,181,J5822,108,J6202
20061110,181,J5822,242,J6121
20061110,615,J5822,72,F4232
20061110,615,J5822,374,J6129
20061113,252,G4653,463,J5822
20061114,42,J5822,133,F4232
20061114,42,J5822,470,N7599
20061114,293,J5822,113,J6202
20061114,293,J5822,108,J6202
20061114,293,J5822,132,J6202
20061114,293,J5822,549,J6399
20061114,347,J5822,417,J5822
20061115,329,C2651,156,J6209
20061115,309,J5822,663,C3111
20061115,309,J5822,395,J5822
20061115,309,J5822,589,C2612
20061115,329,C2651,78,J6202
20061115,269,G4651,214,J5822
20061115,269,G4651,218,J6122
20061115,36,J5822,59,J6202
20061115,36,J5822,242,J6121
20061115,36,J5822,78,J6202
20061115,39,J6202,70,J5822
20061115,39,J6202,327,J6312
20061115,39,J6202,5,G4651
20061115,39,J6202,22,J6202
20061115,71,J5822,269,G4651
20061115,71,J5822,276,G4651
20061115,71,J5822,138,G4651
20061115,442,J5822,108,J6202
20061115,442,J5822,242,J6121
20061115,442,J5822,241,J6121
20061115,548,M7212,241,J6121
20061116,23,J5822,33,G4761
20061117,646,C2719,241,J6121
20061117,646,C2719,217,J6129
20061118,428,J5822,59,J6202
20061118,428,J5822,551,K6412
20061118,428,J5822,702,J5822
20061121,675,G4651,673,J6202
20061121,111,F4232,206,J6122
20061121,111,F4232,374,J6129
20061122,610,J5822,43,J6122
20061122,610,J5822,242,J6121
20061122,610,J5822,116,J6312
20061122,577,C2642,43,J6122
20061123,577,C2642,43,J6122
20061123,563,J6202,498,C2642
20061123,563,J6202,560,J6202
20061123,563,J6202,303,C2641
20061123,366,J5822,552,K6413
20061123,660,F4232,241,J6121
20061124,338,J6209,3,K6512
20061124,338,J6209,108,J6202
20061124,338,J6209,86,K6412
20061124,338,J6209,78,J6202
20061126,19,J5822,127,G4651
20061127,219,J6202,242,J6121
20061127,333,J5822,664,C3111
20061127,333,J5822,446,C3111
20061127,333,J5822,663,C3111
20061127,545,J5822,43,J6122
20061127,545,J5822,570,C2642
20061128,564,C2641,218,J6122
20061128,564,C2641,242,J6121
20061129,173,J5822,388,J5822
20061129,173,J5822,391,J5822
20061129,191,J6202,241,J6121
20061129,191,J6202,38,G4791
20061129,475,C2642,51,J6122
20061129,475,C2642,218,J6122
20061130,501,J5822,85,J5822
20061130,501,J5822,58,J6202
20061202,440,J5822,113,J6202
20061202,440,J5822,48,J5822
20061204,479,J5822,6,K6412
20061204,479,J5822,59,J6202
20061204,479,J5822,76,J5822
20061204,479,J5822,10,K6412
20061204,489,C2642,702,J5822
20061204,489,C2642,306,J6202
20061204,489,C2642,374,J6129
20061204,523,J5822,418,J6209
20061205,294,J5822,108,J6202
20061205,294,J5822,280,J5822
20061205,294,J5822,116,J6312
20061206,513,G4651,59,J6202
20061206,437,G4679,242,J6121
20061206,544,J5822,570,C2642
20061206,544,J5822,108,J6202
20061206,544,J5822,43,J6122
20061207,513,G4651,696,J5822
20061208,472,J6202,114,K6511
20061208,472,J6202,161,J5822
20061208,472,J6202,108,J6202
20061211,28,F4231,206,J6122
20061212,101,J6202,1,G4711
20061219,100,J6311,77,J6202
20061219,100,J6311,41,K6491
20061219,570,C2642,563,J6202
20061219,570,C2642,14,J6021
20061220,411,J5822,56,J6202
20061220,411,J5822,85,J5822
20061220,411,J5822,48,J5822
20061220,411,J5822,571,J5822
20061221,340,G4651,536,J5822
20061221,340,G4651,77,J6202
20061221,340,G4651,306,J6202
20061221,570,C2642,563,J6202
20061221,570,C2642,14,J6021
20061226,233,J5822,35,K6412
20061226,233,J5822,48,J5822
20061226,233,J5822,108,J6202
20061226,233,J5822,59,J6202
20061226,233,J5822,77,J6202
20061227,234,J6202,38,G4791
20061227,234,J6202,242,J6121
20061227,357,C2642,280,J5822
20061227,357,C2642,218,J6122
20061227,582,J5822,41,K6491
20061227,582,J5822,78,J6202
20061227,582,J5822,48,J5822
20061227,582,J5822,164,J6202
20070102,675,G4651,673,J6202
20070103,163,G4651,214,J5822
20070103,163,G4651,108,J6202
20070103,163,G4651,48,J5822
20070104,163,G4651,214,J5822
20070104,163,G4651,108,J6202
20070104,163,G4651,48,J5822
20070108,438,J6202,46,J6399
20070108,438,J6202,458,J5822
20070108,438,J6202,218,J6122
20070109,614,J5822,625,M7012
20070109,614,J5822,590,C2642
20070109,614,J5822,105,C2642
20070111,609,J5822,48,J5822
20070111,609,J5822,115,J5822
20070112,668,J5822,48,J5822
20070112,481,J5822,28,F4231
20070112,481,J5822,112,J6202
20070112,481,J5822,48,J5822
20070115,387,J5822,59,J6202
20070115,387,J5822,48,J5822
20070115,387,J5822,6,K6412
20070122,212,J5822,139,C2641
20070122,212,J5822,59,J6202
20070122,212,J5822,113,J6202
20070122,303,C2641,176,J5822
20070122,303,C2641,242,J6121
20070123,198,J5822,22,J6202
20070123,198,J5822,102,J5822
20070123,198,J5822,21,J6202
20070125,584,C2642,242,J6121
20070125,584,C2642,77,J6202
20070126,139,C2641,241,J6121
20070126,139,C2641,242,J6121
20070131,139,C2641,241,J6121
20070131,139,C2641,242,J6121
20070131,536,J5822,374,J6129
20070131,536,J5822,36,J5822
20070131,536,J5822,59,J6202
20070201,438,J6202,46,J6399
20070201,438,J6202,458,J5822
20070201,438,J6202,218,J6122
20070212,111,F4232,206,J6122
20070212,111,F4232,374,J6129
20070212,111,F4232,242,J6121
20070214,568,C2642,466,J5822
20070214,279,J5822,48,J5822
20070214,279,J5822,38,G4791
20070222,42,J5822,133,F4232
20070222,42,J5822,470,N7599
20070223,485,J5822,427,J5822
20070223,178,J5822,43,J6122
20070223,485,J5822,108,J6202
20070223,485,J5822,359,J5822
20070313,248,M7212,60,J5822
20070313,312,J5822,171,G4791
20070313,312,J5822,472,J6202
20070313,312,J5822,108,J6202
20070315,657,J5822,666,C2911
20070315,687,J6202,20,C3012
20070316,584,C2642,242,J6121
20070316,584,C2642,77,J6202
20070316,411,J5822,56,J6202
20070316,411,J5822,85,J5822
20070316,411,J5822,48,J5822
20070316,411,J5822,571,J5822
20070319,411,J5822,56,J6202
20070319,411,J5822,85,J5822
20070319,411,J5822,48,J5822
20070319,411,J5822,571,J5822
20070319,645,J5822,59,J6202
20070319,639,J5822,644,F4122
20070320,639,J5822,85,J5822
20070320,639,J5822,1,G4711
20070320,639,J5822,644,F4122
20070320,676,J6202,5,G4651
20070321,703,J5822,85,J5822
20070321,703,J5822,564,C2641
20070322,406,J5822,326,J6399
20070322,406,J5822,43,J6122
20070322,406,J5822,116,J6312
20070322,302,J5821,643,C2721
20070322,302,J5821,644,F4122
20070322,346,C2890,85,J5822
20070322,346,C2890,77,J6202
20070326,470,N7599,296,J5822
20070326,111,F4232,206,J6122
20070326,111,F4232,374,J6129
20070326,111,F4232,242,J6121
20070327,111,F4232,206,J6122
20070327,111,F4232,374,J6129
20070327,111,F4232,242,J6121
20070327,302,J5821,643,C2721
20070327,302,J5821,644,F4122
20070327,623,J5822,436,J6202
20070327,623,J5822,612,J6202
20070328,28,F4231,206,J6122
20070328,164,J6202,59,J6202
20070328,164,J6202,5,G4651
20070328,164,J6202,6,K6412
20070328,164,J6202,48,J5822
20070328,421,F4232,218,J6122
20070328,421,F4232,206,J6122
20070328,578,J5822,48,J5822
20070328,578,J5822,78,J6202
20070328,578,J5822,21,J6202
20070329,125,F4232,59,J6202
20070329,125,F4232,238,J6121
20070329,267,J6202,85,J5822
20070329,347,J5822,78,J6202
20070329,347,J5822,214,J5822
20070402,346,C2890,85,J5822
20070402,346,C2890,77,J6202
20070403,348,J5822,85,J5822
20070403,348,J5822,113,J6202
20070403,28,F4231,206,J6122
20070404,640,J5822,643,C2721
20070404,641,J5822,122,J5822
20070404,641,J5822,150,J5822
20070405,39,J6202,70,J5822
20070405,39,J6202,327,J6312
20070405,39,J6202,5,G4651
20070405,39,J6202,22,J6202
20070405,507,J6202,214,J5822
20070405,507,J6202,90,J5822
20070405,507,J6202,250,J5822
20070405,507,J6202,59,J6202
20070406,384,J5822,20,C3012
20070406,384,J5822,13,C3012
20070406,532,J5822,28,F4231
20070406,532,J5822,241,J6121
20070406,532,J5822,393,J5822
20070406,532,J5822,172,G4791
20070409,583,C2721,241,J6121
20070409,583,C2721,207,J6121
20070409,583,C2721,43,J6122
20070409,495,J6202,59,J6202
20070409,587,J5822,190,G4651
20070410,82,J5822,539,J5822
20070410,82,J5822,26,G4651
20070410,82,J5822,59,J6202
20070410,82,J5822,395,J5822
20070410,284,J5822,144,J5822
20070410,284,J5822,570,C2642
20070410,505,J5822,109,C2641
20070411,301,J5822,48,J5822
20070411,301,J5822,59,J6202
20070411,301,J5822,22,J6202
20070411,409,J5822,48,J5822
20070411,93,J5822,48,J5822
20070411,93,J5822,458,J5822
20070411,93,J5822,108,J6202
20070411,93,J5822,59,J6202
20070411,409,J5822,13,C3012
20070411,409,J5822,565,C3012
20070411,301,J5822,108,J6202
20070411,468,J5822,106,J5822
20070411,468,J5822,26,G4651
20070412,298,J5822,486,G4680
20070412,298,J5822,570,C2642
20070412,68,C2641,242,J6121
20070412,68,C2641,43,J6122
20070412,323,J5822,85,J5822
20070412,476,C2631,442,J5822
20070412,476,C2631,581,J5822
20070412,476,C2631,181,J5822
20070412,501,J5822,642,C2411
20070412,548,M7212,241,J6121
20070413,151,F4232,242,J6121
20070414,55,F4232,242,J6121
20070415,610,J5822,242,J6121
20070415,610,J5822,241,J6121
20070415,610,J5822,555,D3511
20070416,470,N7599,296,J5822
20070416,90,J5822,59,J6202
20070416,90,J5822,48,J5822
20070416,98,G4651,108,J6202
20070416,282,F4232,306,J6202
20070416,282,F4232,217,J6129
20070416,464,J5822,85,J5822
20070416,464,J5822,327,J6312
20070416,464,J5822,58,J6202
20070416,464,J5822,108,J6202
20070416,694,J5822,48,J5822
20070416,694,J5822,327,J6312
20070416,694,J5822,52,J6202
20070417,560,J6202,83,J5822
20070417,560,J6202,13,C3012
20070417,27,M7140,43,J6122
20070417,312,J5822,171,G4791
20070417,312,J5822,472,J6202
20070417,312,J5822,108,J6202
20070417,500,J5822,604,J5822
20070417,500,J5822,184,J5822
20070417,500,J5822,59,J6202
20070418,483,J5822,206,J6122
20070418,474,J5822,241,J6121
20070418,474,J5822,108,J6202
20070418,483,J5822,539,J5822
20070418,483,J5822,108,J6202
20070418,28,F4231,206,J6122
20070418,157,C2632,242,J6121
20070419,333,J5822,664,C3111
20070419,333,J5822,446,C3111
20070419,333,J5822,663,C3111
20070419,28,F4231,206,J6122
20070419,80,J6202,85,J5822
20070419,281,J5822,218,J6122
20070419,281,J5822,229,G4652
20070419,622,J6202,48,J5822
20070419,622,J6202,59,J6202
20070419,622,J6202,242,J6121
20070419,708,J5822,454,J6022
20070420,77,J6202,446,C3111
20070420,77,J6202,565,C3012
20070420,30,F4232,43,J6122
20070420,68,C2641,242,J6121
20070420,68,C2641,43,J6122
20070420,135,G4652,392,J6209
20070420,135,G4652,176,J5822
20070420,187,J6202,35,K6412
20070420,187,J6202,374,J6129
20070420,187,J6202,29,G4645
20070420,511,J6209,339,G4651
20070420,532,J5822,108,J6202
20070420,532,J5822,242,J6121
20070420,532,J5822,28,F4231
20070421,597,J5821,294,J5822
20070421,597,J5821,78,J6202
20070421,441,J5822,353,J5822
20070421,205,G4652,327,J6312
20070421,205,G4652,108,J6202
20070421,205,G4652,218,J6122
20070423,18,N7531,58,J6202
20070423,149,J5822,161,J5822
20070423,149,J5822,59,J6202
20070423,149,J5822,48,J5822
20070423,288,J5822,48,J5822
20070423,420,G4651,77,J6202
20070424,329,C2651,156,J6209
20070424,658,J5822,664,C3111
20070424,658,J5822,663,C3111
20070424,658,J5822,446,C3111
20070424,329,C2651,78,J6202
20070424,270,G4651,87,J5822
20070424,270,G4651,21,J6202
20070424,270,G4651,108,J6202
20070425,311,J5822,18,N7531
20070425,91,J5822,241,J6121
20070425,496,J6202,77,J6202
20070425,496,J6202,622,J6202
20070425,91,J5822,51,J6122
20070425,283,J5822,83,J5822
20070425,283,J5822,85,J5822
20070425,36,J5822,59,J6202
20070425,36,J5822,242,J6121
20070425,36,J5822,78,J6202
20070425,47,J5822,78,J6202
20070425,47,J5822,711,J6202
20070425,64,J5812,570,C2642
20070425,64,J5812,20,C3012
